Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Profit Margin (%),Shipping Cost,Order Priority,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1097,2025-04-07,2025-04-11,CUST281,Kristi Scott,Consumer,PROD3449,Keyboard,Electronics,West,Alaska,South Andrew,5,9286,0,46430.0,28523.1,17906.9,38.57,264,Low,Net Banking,Delivered,Watts PLC,diazjohn@palmer.com,50,No,0
ORD1098,2024-07-10,2024-07-11,CUST128,Dylan Taylor,Corporate,PROD4963,Dining Table,Furniture,South,Massachusetts,Morrishaven,7,12544,10,79027.2,53119.66,25907.54,32.78,263,High,Cash,Delivered,Johnson Inc,zali@arnold.com,42,No,0
ORD1099,2025-05-11,2025-05-16,CUST269,Zachary White,Home Office,PROD8702,Bookshelf,Furniture,North,Iowa,Port Robert,8,15677,10,112874.4,94425.76,18448.64,16.34,226,High,Cash,Delivered,"Wright, Howell and Avery",rasmussenlauren@cunningham.com,46,No,0
ORD1100,2024-06-30,2024-07-07,CUST974,Elizabeth Simon,Corporate,PROD6772,Pen,Office Supplies,East,South Carolina,New Jennifer,6,466,15,2376.6,1876.38,500.22,21.05,465,High,Net Banking,Delivered,Peters Ltd,collinskenneth@smith-gomez.com,4,Yes,42
ORD1101,2024-05-12,2024-05-13,CUST101,Stephanie Taylor,Consumer,PROD6080,Sofa,Furniture,West,Massachusetts,East Aprilstad,6,18512,5,105518.4,72368.03,33150.37,31.42,491,High,UPI,Delivered,Watson-Allen,timothyphillips@carroll.biz,41,No,0
ORD1102,2025-05-30,2025-06-02,CUST111,William Thompson,Corporate,PROD7334,Snacks,Grocery,East,Missouri,Campbellhaven,8,211,10,1519.2,1332.78,186.42,12.27,315,Medium,Net Banking,Delivered,James-Perkins,ugarcia@nelson.info,5,Yes,43
ORD1103,2026-03-27,2026-03-28,CUST384,Lauren Hall,Home Office,PROD2680,Mouse,Electronics,North,Montana,Mariashire,7,23490,20,131544.0,107247.68,24296.32,18.47,135,Low,UPI,Delivered,Morrow Inc,gjohnson@wright-casey.info,28,No,0
ORD1104,2024-09-01,2024-09-05,CUST127,Jennifer Gonzalez,Corporate,PROD1939,Sugar,Grocery,North,North Dakota,Garciamouth,9,707,5,6044.85,5354.75,690.1,11.42,123,Low,Net Banking,Delivered,Hart-Morales,laura48@bennett.net,43,No,0
ORD1105,2024-08-02,2024-08-03,CUST107,Jessica Richardson,Home Office,PROD7272,Mouse,Electronics,North,North Carolina,Saraberg,5,41655,10,187447.5,133388.39,54059.11,28.84,440,High,Credit Card,Delivered,Allison-Kirby,suzannemurphy@payne.info,36,No,0
ORD1106,2025-08-03,2025-08-08,CUST521,Terry Schmidt,Home Office,PROD2858,Keyboard,Electronics,North,California,Turnerville,13,14192,20,147596.8,93772.42,53824.38,36.47,446,Medium,Net Banking,Delivered,Espinoza-Ward,philip72@davis.com,45,No,0
ORD1107,2025-04-29,2025-05-01,CUST492,Patrick Smith,Home Office,PROD3009,Cooking Oil,Grocery,South,Louisiana,Jamesmouth,5,893,15,3795.25,3412.61,382.64,10.08,464,Low,UPI,Delivered,Williams Ltd,staceyparks@coleman-simpson.com,20,No,0
ORD1108,2024-05-09,2024-05-15,CUST117,Brittney Washington,Corporate,PROD3852,Keyboard,Electronics,East,Oklahoma,Lake Sheilahaven,4,35341,5,134295.8,112488.81,21806.99,16.24,171,Medium,UPI,Delivered,Mcclure Ltd,rpotter@moss.biz,1,Yes,31
ORD1109,2026-04-10,2026-04-14,CUST764,Lance Rodriguez,Consumer,PROD6067,Office Chair,Furniture,West,Pennsylvania,Barbarafurt,9,18684,15,142932.6,121064.17,21868.43,15.3,87,High,Cash,Delivered,Hardin-Marshall,hutchinsonpamela@hudson.com,20,No,0
ORD1110,2024-07-06,2024-07-10,CUST729,Stacie Merritt,Corporate,PROD3981,Calculator,Office Supplies,South,Louisiana,Arnoldville,10,271,20,2168.0,1400.32,767.68,35.41,134,High,Credit Card,Delivered,Thompson-Garcia,davismatthew@walls.com,20,No,0
ORD1111,2025-12-22,2025-12-25,CUST731,Kathleen Smith,Corporate,PROD4216,Sofa,Furniture,East,Colorado,Gatesburgh,7,7101,5,47221.65,36716.84,10504.81,22.25,347,High,UPI,Delivered,Bond PLC,nrodriguez@fox.com,10,No,0
ORD1112,2025-03-05,2025-03-12,CUST242,Robert Taylor,Consumer,PROD5336,Office Chair,Furniture,South,New Hampshire,Quinnside,10,16650,15,141525.0,122659.59,18865.41,13.33,329,Medium,UPI,Delivered,Elliott Group,alishachambers@morgan.com,41,No,0
ORD1113,2025-12-02,2025-12-06,CUST125,Michael Clayton Jr.,Home Office,PROD8430,Sugar,Grocery,North,Alaska,Danielshire,4,725,15,2465.0,1822.45,642.55,26.07,224,Low,UPI,Delivered,Cox-Jacobs,pschaefer@price-snyder.net,9,Yes,30
ORD1114,2024-08-26,2024-09-01,CUST553,Veronica Donovan,Corporate,PROD9437,Stapler,Office Supplies,North,Kansas,Aprilshire,4,213,10,766.8,563.51,203.29,26.51,122,High,Net Banking,Delivered,"Daugherty, Mcpherson and Wilson",elizabethphillips@mitchell-perry.com,3,Yes,29
ORD1115,2025-12-12,2025-12-19,CUST454,Cody Fox,Consumer,PROD6123,Monitor,Electronics,South,Delaware,Matthewville,13,12442,10,145571.4,109063.71,36507.69,25.08,96,Medium,Net Banking,Delivered,Warren-Mercer,victoriaford@vance.info,32,No,0
ORD1116,2025-02-12,2025-02-14,CUST111,Dr. Robert Turner,Consumer,PROD9108,Sofa,Furniture,West,Nebraska,East Markshire,9,12363,0,111267.0,81144.61,30122.39,27.07,185,Low,Net Banking,Delivered,Franco Group,landryjeanette@clark.com,23,No,0
ORD1117,2025-02-22,2025-02-25,CUST101,Katie Kim,Home Office,PROD5728,Stapler,Office Supplies,North,South Dakota,Lake Jacqueline,11,247,10,2445.3,2072.62,372.68,15.24,369,Low,Cash,Delivered,Silva and Sons,gwendolyn33@torres.com,39,No,0
ORD1118,2025-05-18,2025-05-20,CUST603,Catherine Reynolds,Corporate,PROD6990,Monitor,Electronics,South,Colorado,New Joshua,13,15045,0,195585.0,120009.2,75575.8,38.64,120,Low,Net Banking,Delivered,Foley-Wilson,ericastevens@rocha-white.org,21,No,0
ORD1119,2026-03-22,2026-03-27,CUST820,Randy Duncan,Home Office,PROD6218,Stapler,Office Supplies,South,Nebraska,Monicaview,13,251,20,2610.4,1829.66,780.74,29.91,474,Low,Net Banking,Delivered,"Solomon, Henderson and Christian",miranda30@maldonado.com,34,No,0
ORD1120,2025-07-19,2025-07-25,CUST686,Eric Garcia,Consumer,PROD2795,Mouse,Electronics,West,Colorado,West Elizabeth,8,40253,0,322024.0,250880.17,71143.83,22.09,185,Low,Credit Card,Returned,"Nichols, Hobbs and Garcia",cooperbrenda@stewart.org,50,No,0
ORD1121,2024-08-06,2024-08-12,CUST115,Christopher Alexander,Consumer,PROD4968,Cooking Oil,Grocery,North,Alabama,Josephshire,2,606,15,1030.2,715.07,315.13,30.59,127,Medium,Credit Card,Delivered,Bryant PLC,cmartin@davis.net,44,No,0
ORD1122,2026-03-23,2026-03-27,CUST826,Natalie Smith,Corporate,PROD9498,Study Table,Furniture,South,Arkansas,Seanshire,8,13651,10,98287.2,87181.3,11105.9,11.3,285,Low,UPI,Delivered,"Hart, Buchanan and Ortiz",tsmith@gay.com,21,No,0
ORD1123,2025-07-25,2025-07-31,CUST938,Roger Shelton,Home Office,PROD8932,Monitor,Electronics,South,Kansas,Mirandaview,5,18155,5,86236.25,76098.8,10137.45,11.76,202,Medium,Credit Card,Delivered,"Lewis, James and Branch",scottjennifer@baker.com,45,No,0
ORD1124,2025-04-07,2025-04-13,CUST524,Bryan White,Corporate,PROD5480,Monitor,Electronics,East,New Jersey,Alvarezberg,10,9987,15,84889.5,73745.9,11143.6,13.13,252,Medium,Credit Card,Delivered,Ritter-Foster,xsmith@moore.net,49,No,0
ORD1125,2024-11-19,2024-11-22,CUST130,David Swanson,Home Office,PROD8247,Sofa,Furniture,East,Iowa,Port Holly,7,18698,10,117797.4,103650.78,14146.62,12.01,406,Medium,Credit Card,Delivered,Freeman LLC,williamsjennifer@davis-roberts.com,8,Yes,23
ORD1126,2025-05-03,2025-05-05,CUST128,Francis Williams,Home Office,PROD1860,Notebook,Office Supplies,North,South Carolina,North Christopherbury,9,261,5,2231.55,1342.4,889.15,39.84,331,High,Net Banking,Delivered,Ryan LLC,catherine19@gutierrez.biz,26,No,0
ORD1127,2025-01-25,2025-01-29,CUST974,Jessica Skinner,Corporate,PROD1969,Mouse,Electronics,North,New Mexico,Tranfort,13,44749,0,581737.0,508420.06,73316.94,12.6,139,Medium,Cash,Delivered,Miller-Johnson,brownmelinda@johnson.biz,11,No,0
ORD1128,2025-10-12,2025-10-19,CUST707,John Gomez,Consumer,PROD1151,Laptop,Electronics,East,Indiana,North Jamiechester,14,39221,20,439275.2,332661.16,106614.04,24.27,118,Low,UPI,Delivered,"Carlson, Henderson and Morgan",derekbass@collins-hamilton.com,29,No,0
ORD1129,2025-11-22,2025-11-24,CUST538,Andrea Stephens,Consumer,PROD4050,Sugar,Grocery,North,Pennsylvania,Tamaraside,13,774,5,9558.9,6238.6,3320.3,34.74,488,Low,Net Banking,Delivered,Cooper-Hopkins,emily40@morgan-abbott.net,25,No,0
ORD1130,2026-03-25,2026-03-30,CUST610,Diane Kennedy,Home Office,PROD3303,Study Table,Furniture,West,North Carolina,Port Jaimestad,4,13603,15,46250.2,31017.99,15232.21,32.93,435,Medium,UPI,Delivered,Baker LLC,anthonypennington@james-ford.biz,21,No,0
ORD1131,2024-09-06,2024-09-11,CUST211,Michael Alvarez,Corporate,PROD2017,Keyboard,Electronics,North,Illinois,New James,7,32500,20,182000.0,159601.59,22398.41,12.31,410,Medium,Cash,Delivered,Simon Ltd,xlee@sanders.com,44,No,0
ORD1132,2024-07-01,2024-07-07,CUST502,Anthony Jennings,Corporate,PROD3188,Notebook,Office Supplies,West,Montana,East Tyler,8,128,20,819.2,583.34,235.86,28.79,409,Low,Credit Card,Delivered,Mendoza and Sons,macksherri@hernandez.com,30,No,0
ORD1133,2025-10-16,2025-10-23,CUST124,Karen Walker,Home Office,PROD8319,Dining Table,Furniture,East,Hawaii,New Matthew,12,5559,20,53366.4,46475.01,6891.39,12.91,153,Low,Credit Card,Delivered,Fleming-Arnold,millerchad@davis.info,34,No,0
ORD1134,2024-12-30,2025-01-01,CUST732,Haley Griffin,Corporate,PROD9008,Study Table,Furniture,North,Washington,West Megan,10,19723,20,157784.0,114334.61,43449.39,27.54,338,High,Net Banking,Delivered,Hansen-Thompson,lynnmargaret@gutierrez.org,35,No,0
ORD1135,2025-04-22,2025-04-28,CUST940,Dr. Harry Navarro,Consumer,PROD1049,Sugar,Grocery,South,Arizona,Russellton,5,612,10,2754.0,2231.06,522.94,18.99,327,High,Net Banking,Delivered,Martinez-Robinson,hayneschristine@murphy.com,4,Yes,49
ORD1136,2026-03-02,2026-03-03,CUST105,Edward House,Consumer,PROD7266,Sugar,Grocery,West,New Hampshire,Lewisville,7,910,20,5096.0,3260.91,1835.09,36.01,490,Medium,Net Banking,Delivered,"Moore, Brown and Thompson",kaylamcdaniel@green.com,7,Yes,25
ORD1137,2025-08-06,2025-08-11,CUST107,Scott Washington,Consumer,PROD8585,Sofa,Furniture,West,Oklahoma,Robinsonmouth,4,15428,10,55540.8,35909.15,19631.65,35.35,146,Low,Cash,Delivered,Morris-Norman,nathanwhite@crawford-adams.com,48,No,0
ORD1138,2025-12-31,2026-01-01,CUST629,Debra Berg MD,Home Office,PROD4376,Study Table,Furniture,North,Illinois,New Jonathan,12,6306,0,75672.0,50959.06,24712.94,32.66,72,Medium,Credit Card,Delivered,Ball Inc,cookteresa@andrews.biz,28,No,0
ORD1139,2025-04-27,2025-05-02,CUST127,Robert Montes,Consumer,PROD5739,Calculator,Office Supplies,South,Idaho,Michaelside,12,467,10,5043.6,3384.61,1658.99,32.89,498,High,Credit Card,Delivered,Simon and Sons,justinlarsen@cook-holt.com,42,No,0
ORD1140,2025-05-19,2025-05-23,CUST262,Jessica Miller,Home Office,PROD9120,File Folder,Office Supplies,North,Illinois,Lake Michaelfurt,7,226,10,1423.8,1151.7,272.1,19.11,259,High,Net Banking,Delivered,Gallagher-Hays,harmonteresa@meyer-burnett.com,19,No,0
ORD1141,2026-01-11,2026-01-13,CUST684,Charles Thompson,Consumer,PROD3365,Stapler,Office Supplies,West,Washington,Jamesfurt,11,79,20,695.2,527.66,167.54,24.1,248,High,Credit Card,Pending,Bennett-Burch,kevinshields@martinez-ayers.com,16,No,0
ORD1142,2026-02-24,2026-02-27,CUST660,Lawrence Hickman,Corporate,PROD4120,Dining Table,Furniture,North,New Jersey,South Jessica,7,11796,20,66057.6,40418.28,25639.32,38.81,87,High,Credit Card,Delivered,Peck-Vargas,saramccall@montoya.com,48,No,0
ORD1143,2025-01-04,2025-01-08,CUST129,Barbara Garcia,Corporate,PROD4470,Laptop,Electronics,South,Arkansas,Lake Danielle,9,9688,5,82832.4,59555.64,23276.76,28.1,172,Low,UPI,Delivered,Welch and Sons,iramsey@brown-byrd.net,20,No,0
ORD1144,2024-06-01,2024-06-05,CUST864,David Schmidt,Corporate,PROD6892,Mouse,Electronics,West,Kentucky,Liuborough,5,32540,10,146430.0,128023.62,18406.38,12.57,239,Medium,Cash,Delivered,Moss-Warren,sloanamanda@king.com,26,No,0
ORD1145,2026-02-03,2026-02-08,CUST959,Dominic Thomas,Consumer,PROD7841,Sofa,Furniture,East,Pennsylvania,Tylershire,4,7994,15,27179.6,20953.76,6225.84,22.91,175,Medium,UPI,Delivered,Bell LLC,jerry65@mayer-stafford.net,35,No,0
ORD1146,2025-10-08,2025-10-11,CUST700,Stephen Johnson,Home Office,PROD3756,Snacks,Grocery,East,Ohio,Davidfort,8,193,20,1235.2,1108.09,127.11,10.29,80,Low,Cash,Delivered,"Campos, Weaver and Herrera",gloria43@taylor.net,2,Yes,46
ORD1147,2024-07-15,2024-07-22,CUST982,Michelle Cooper,Consumer,PROD4791,Cooking Oil,Grocery,North,Pennsylvania,Jamesborough,3,744,20,1785.6,1315.64,469.96,26.32,80,Low,Net Banking,Delivered,Patton-West,igonzalez@ball.org,40,No,0
ORD1148,2026-03-26,2026-04-01,CUST206,Summer Ramos,Home Office,PROD1274,Rice Bag,Grocery,East,Nebraska,Bensontown,5,568,15,2414.0,2032.23,381.77,15.81,141,High,Credit Card,Delivered,"Cobb, Sawyer and White",nicholasjackson@williams.com,6,Yes,36
ORD1149,2025-07-29,2025-07-31,CUST116,Dan Yu,Corporate,PROD7502,Mouse,Electronics,North,Maine,Fernandezton,9,26448,5,226130.4,202854.78,23275.62,10.29,165,Medium,Cash,Delivered,Campbell-Gibson,jennifer44@kim.com,43,No,0
ORD1150,2026-01-29,2026-02-04,CUST865,Dustin Cooper,Consumer,PROD7213,Bookshelf,Furniture,West,South Dakota,Johnborough,1,18597,5,17667.15,11038.54,6628.61,37.52,482,Medium,UPI,Delivered,Mann-Davis,gonzalezstephanie@randolph.com,41,No,0
ORD1151,2025-08-18,2025-08-23,CUST297,Omar Alvarado,Home Office,PROD4463,Study Table,Furniture,West,West Virginia,Mooneyville,1,11883,10,10694.7,9302.18,1392.52,13.02,338,Low,UPI,Pending,Spencer Inc,chapmanjeremy@briggs.com,2,Yes,25
ORD1152,2025-11-03,2025-11-04,CUST801,Carla Miller,Consumer,PROD5903,Rice Bag,Grocery,South,Hawaii,Pricefort,12,597,20,5731.2,4009.08,1722.12,30.05,436,Low,Cash,Delivered,"Lopez, Rosario and Hamilton",arodriguez@leonard.com,8,Yes,45
ORD1153,2024-08-25,2024-08-30,CUST554,Amanda Smith,Consumer,PROD4803,Bookshelf,Furniture,North,North Carolina,New Ryantown,13,14160,15,156468.0,139362.32,17105.68,10.93,217,High,UPI,Pending,Skinner-Villarreal,thompsonjamie@burton.com,40,No,0
ORD1154,2024-06-17,2024-06-24,CUST702,Rodney Perez,Consumer,PROD7150,Monitor,Electronics,West,Nevada,Tinaland,10,14172,0,141720.0,117861.47,23858.53,16.83,201,High,Cash,Delivered,Swanson-Holland,hannah97@green.info,45,No,0
ORD1155,2025-04-09,2025-04-10,CUST112,Brendan Dougherty,Home Office,PROD6188,File Folder,Office Supplies,East,Oklahoma,North Francisco,2,104,10,187.2,137.3,49.9,26.66,439,Medium,Cash,Delivered,Parker-Scott,cgross@grant.net,6,Yes,24
ORD1156,2025-05-02,2025-05-04,CUST770,Ashley Cameron,Home Office,PROD1430,Rice Bag,Grocery,North,Illinois,New Shawnahaven,9,382,20,2750.4,2297.5,452.9,16.47,492,Medium,Net Banking,Delivered,"Wright, Juarez and Moore",sthomas@burnett-allen.com,0,Yes,29
ORD1157,2025-11-27,2025-12-01,CUST942,Dr. Jack Fischer II,Home Office,PROD9537,Calculator,Office Supplies,South,Alabama,North Cindyberg,10,400,10,3600.0,2449.88,1150.12,31.95,124,High,Net Banking,Delivered,Webb PLC,kristajackson@obrien.info,10,No,0
ORD1158,2024-11-27,2024-11-30,CUST695,Amanda Jones,Consumer,PROD5040,Mouse,Electronics,West,Indiana,West Seanside,13,40915,5,505300.25,349363.28,155936.97,30.86,252,Medium,Net Banking,Delivered,"Perkins, Montes and Martinez",mcclureeddie@gray.info,39,No,0
ORD1159,2024-12-18,2024-12-25,CUST650,Jesse Clark,Corporate,PROD3230,Juice Pack,Grocery,East,New Hampshire,East Wesleymouth,13,348,5,4297.8,3822.34,475.46,11.06,213,Medium,Net Banking,Delivered,"Murphy, Davis and Morton",ustevenson@berg.net,47,No,0
ORD1160,2024-09-21,2024-09-26,CUST533,Robert Roberts,Corporate,PROD6980,Headphones,Electronics,North,New Mexico,North Scott,9,38952,5,333039.6,267934.95,65104.65,19.55,331,High,Net Banking,Cancelled,Meyer-Williams,donna55@avila.com,46,No,0
ORD1161,2024-09-23,2024-09-29,CUST125,Carrie Mahoney,Corporate,PROD9180,Bookshelf,Furniture,South,Rhode Island,Turnerfurt,4,12923,5,49107.4,40001.46,9105.94,18.54,454,Medium,Net Banking,Delivered,"Shaffer, Powers and Henderson",lfowler@meyers-rasmussen.com,4,Yes,34
ORD1162,2025-03-08,2025-03-13,CUST718,Linda Bridges,Home Office,PROD1602,Juice Pack,Grocery,East,Oklahoma,Lake Shannon,12,738,0,8856.0,5604.17,3251.83,36.72,177,Low,UPI,Delivered,Campbell Ltd,rking@fitzpatrick-cooper.com,42,No,0
ORD1163,2025-06-02,2025-06-04,CUST245,Anna Flores,Home Office,PROD8052,Sugar,Grocery,North,Arkansas,Paulaborough,2,30,20,48.0,39.55,8.45,17.59,335,Low,Credit Card,Delivered,Williams-Parks,acostapaul@faulkner-jackson.com,44,No,0
ORD1164,2025-02-08,2025-02-12,CUST674,William King,Home Office,PROD1402,Stapler,Office Supplies,West,Texas,Butlerfurt,7,103,0,721.0,457.71,263.29,36.52,423,High,UPI,Pending,Sloan-Ray,zthompson@brown-davis.net,22,No,0
ORD1165,2025-02-07,2025-02-10,CUST411,Maria Meyer,Home Office,PROD8801,Sugar,Grocery,North,Kentucky,Lake Kevinmouth,8,468,10,3369.6,2066.93,1302.67,38.66,413,High,UPI,Delivered,Shannon Ltd,harperheather@alvarez-jones.com,1,Yes,47
ORD1166,2024-12-14,2024-12-20,CUST125,Daniel Wilkins,Consumer,PROD3858,Calculator,Office Supplies,South,Illinois,Smithtown,16,219,15,2978.4,2349.74,628.66,21.11,145,Low,Net Banking,Delivered,Vaughn LLC,rwilliams@miller-young.com,42,No,0
ORD1167,2025-12-06,2025-12-10,CUST119,Ashley Cooper,Consumer,PROD8037,Juice Pack,Grocery,West,Massachusetts,Raymondhaven,9,24,0,216.0,167.01,48.99,22.68,459,Low,UPI,Delivered,Griffin-Le,kyle40@williams.biz,11,No,0
ORD1168,2024-05-04,2024-05-07,CUST103,Paige Faulkner,Corporate,PROD6134,Juice Pack,Grocery,West,Wyoming,North Davidside,10,645,10,5805.0,4955.47,849.53,14.63,366,High,UPI,Delivered,Flowers-Sullivan,monicafarley@white.com,43,No,0
ORD1169,2024-08-24,2024-08-29,CUST888,Teresa Brown,Consumer,PROD4908,Laptop,Electronics,East,Tennessee,Jimmymouth,5,9664,20,38656.0,27698.53,10957.47,28.35,355,High,Net Banking,Delivered,"Montoya, Smith and Washington",leachkristi@lee-pearson.info,36,No,0
ORD1170,2024-06-09,2024-06-13,CUST120,Mary Burns,Home Office,PROD3733,Calculator,Office Supplies,West,Michigan,Port Kristinland,4,197,15,669.8,526.34,143.46,21.42,493,Medium,Credit Card,Delivered,Frazier and Sons,jamesjones@diaz.biz,0,Yes,35
ORD1171,2024-11-25,2024-11-27,CUST775,Alicia Sanchez,Home Office,PROD9056,Snacks,Grocery,West,Connecticut,New Janet,13,747,20,7768.8,4733.21,3035.59,39.07,439,High,Cash,Delivered,Robinson-Garcia,qbautista@nunez-morris.com,18,No,0
ORD1172,2025-02-20,2025-02-23,CUST109,Ann Garcia,Consumer,PROD9115,Juice Pack,Grocery,North,Iowa,New Stephanie,2,606,20,969.6,821.24,148.36,15.3,237,Low,Cash,Delivered,"Copeland, Moreno and Jones",petersthomas@walker.com,48,No,0
ORD1173,2026-04-09,2026-04-16,CUST759,Nicole Jensen,Consumer,PROD5055,Rice Bag,Grocery,East,California,Lake Johnborough,1,915,10,823.5,707.11,116.39,14.13,94,Medium,Credit Card,Delivered,Sanchez-Webb,kmaynard@johnson.com,7,Yes,44
ORD1174,2025-04-01,2025-04-03,CUST802,Ian Perry,Home Office,PROD8015,Monitor,Electronics,South,Utah,Aliciaview,3,42380,5,120783.0,101654.86,19128.14,15.84,341,Medium,UPI,Returned,Wilson Group,samantha59@sosa.com,34,No,0
ORD1175,2024-10-15,2024-10-20,CUST531,Brian Fox,Home Office,PROD5380,Mouse,Electronics,North,New Hampshire,Cookmouth,11,10885,5,113748.25,92184.76,21563.49,18.96,117,High,UPI,Cancelled,"Choi, Davis and Preston",reevespamela@long-gibbs.com,9,Yes,42
ORD1176,2024-07-02,2024-07-09,CUST126,Jose Brown,Home Office,PROD3329,Snacks,Grocery,East,Hawaii,Robertmouth,7,662,0,4634.0,3661.27,972.73,20.99,500,High,UPI,Delivered,"Hansen, Mills and Trevino",nscott@adams-anderson.com,25,No,0
ORD1177,2025-07-21,2025-07-27,CUST577,William Cooper,Corporate,PROD1040,Sugar,Grocery,North,Arizona,North Mark,8,768,10,5529.6,4727.98,801.62,14.5,457,Low,Credit Card,Delivered,"Nichols, Nelson and Foster",moniquemurray@smith.com,25,No,0
ORD1178,2025-06-16,2025-06-20,CUST706,Joshua Martin,Corporate,PROD6533,Mouse,Electronics,South,Minnesota,South Jeremyfort,8,39102,0,312816.0,192001.1,120814.9,38.62,370,Medium,Credit Card,Returned,Jackson LLC,jessicakennedy@bell-wilkinson.com,1,Yes,23
ORD1179,2025-09-22,2025-09-26,CUST638,Stephanie Smith,Consumer,PROD3604,Stapler,Office Supplies,East,Oklahoma,North Johntown,6,97,10,523.8,418.7,105.1,20.06,382,High,UPI,Delivered,"Perry, Dorsey and Wilson",sean42@stevens.net,3,Yes,32
ORD1180,2025-03-01,2025-03-07,CUST439,Shane Roman,Corporate,PROD1017,Office Chair,Furniture,South,Connecticut,Lake Rebeccaside,3,18624,20,44697.6,35936.64,8760.96,19.6,54,High,UPI,Delivered,Cole Inc,thomas59@salazar.org,44,No,0
ORD1181,2025-09-24,2025-10-01,CUST127,Mark Riley,Corporate,PROD2160,File Folder,Office Supplies,South,Connecticut,East Emma,2,246,0,492.0,310.43,181.57,36.9,238,Medium,Credit Card,Delivered,Morales-Dudley,charles51@miller-torres.biz,8,Yes,32
ORD1182,2025-08-13,2025-08-19,CUST346,Brian Griffin,Consumer,PROD3688,Dining Table,Furniture,West,Indiana,Raymouth,4,14507,5,55126.6,48289.15,6837.45,12.4,365,Low,Credit Card,Delivered,"Murray, Haynes and Vaughn",eric94@hill-richardson.com,28,No,0
ORD1183,2025-07-15,2025-07-16,CUST343,Nancy Bowers,Consumer,PROD8035,Sugar,Grocery,East,Tennessee,East Holly,3,830,0,2490.0,1679.38,810.62,32.55,357,Low,UPI,Delivered,Williams LLC,lfranklin@cohen.com,46,No,0
ORD1184,2025-07-12,2025-07-19,CUST227,Stacey Burton,Home Office,PROD9482,Keyboard,Electronics,South,West Virginia,Nicholasshire,8,27673,5,210314.8,157413.54,52901.26,25.15,107,High,Cash,Delivered,Key LLC,clarkchristopher@glenn-snow.com,31,No,0
ORD1185,2025-01-14,2025-01-19,CUST212,Eric Duncan,Corporate,PROD7337,Keyboard,Electronics,West,Arkansas,Whiteside,9,25947,15,198494.55,175932.84,22561.71,11.37,444,High,Cash,Delivered,"Garrett, Williams and Hurst",bartondeborah@navarro.info,1,Yes,38
ORD1186,2024-05-24,2024-05-25,CUST101,Nicole Williams,Consumer,PROD5693,Juice Pack,Grocery,West,Vermont,East Alexandra,7,453,20,2536.8,1931.26,605.54,23.87,128,Medium,Cash,Delivered,"Delacruz, Matthews and Perez",janet40@thompson.com,5,Yes,29
ORD1187,2024-06-04,2024-06-09,CUST359,Daniel Williams,Home Office,PROD2083,Headphones,Electronics,East,Iowa,East Brooke,7,47788,5,317790.2,196194.7,121595.5,38.26,94,Medium,Cash,Delivered,Hernandez and Sons,tina28@lindsey.info,7,Yes,34
